product_id,product_name,category,subcategory,total_sales,total_units_sold,average_sale_price,min_sale_price_per_unit,max_sale_price_per_unit,avg_sale_price_per_unit,total_profit,average_discount,average_processing_time,total_returns,total_loss,profit_margin,total_orders,average_profit_per_unit,sales_percentage_of_total,profit_rank,sales_rank,discount_impact_on_sales,discount_impact_on_profit,active_months,composite_score,extended_composite_score
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,377.538,29,53.934000000000005,5.607,14.952,10.947000000000001,90.27269999999999,0.41428571428571426,4.0,0,-25.7922,23.910891089108908,7,3.1128517241379305,0.01657313794724408,621.0,845.0,-37.84906337022604,-56.516479572727405,7,1.6176120688937181,0.32179777321450886
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,70.07,25,10.01,0.91,4.55,2.73,13.194999999999999,0.39999999999999997,3.0,0,-13.195,18.83116883116883,7,0.5277999999999999,0.0030759281872643086,1345.0,1527.0,-88.46495947520974,-93.64409115892333,7,1.5947289684182469,0.31394629915880207
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,99.80000000000001,19,16.633333333333336,1.996,9.98,5.489,-0.698599999999999,0.45,4.333333333333333,0,-28.941999999999997,-0.6999999999999988,6,-0.03676842105263153,0.004381013744669302,1563.0,1375.0,-83.570757180333,-100.33650912590953,6,1.46327945959542,0.2936693615631132
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,31.588,24,4.5125714285714285,0.596,2.384,1.1494285714285712,-7.032800000000001,0.6142857142857142,4.857142857142857,0,-14.006,-22.264150943396228,7,-0.29303333333333337,0.0013866479175011417,1607.0,1745.0,-94.79993063940239,-103.38763438404881,7,1.4670635641012952,0.29382805482455576
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,191.352,21,27.336000000000002,2.856,14.28,9.384,29.416800000000002,0.3428571428571429,5.0,0,-29.1312,15.37313432835821,7,1.4008,0.008399957335370344,1093.0,1099.0,-68.49931390752585,-85.83020089456733,7,1.5865337766286056,0.3099574230435858
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,1073.903,39,107.3903,10.293000000000001,34.31,28.477300000000003,364.7153,0.16999999999999998,4.0,0,-39.4565,33.96166134185303,10,9.351674358974359,0.04714212227897393,228.0,492.0,76.78770693155165,75.67996966623194,9,1.8107525328454208,0.3556508684803592
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,69.768,34,8.721,0.969,3.23,2.059125,13.759799999999998,0.3625,4.0,0,-8.1396,19.722222222222218,8,0.40469999999999995,0.003062671011403686,1334.0,1529.0,-88.51467522001475,-93.37203224922722,8,1.6689109126672166,0.328226990056699
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,545.034,22,77.862,8.196,32.784,20.490000000000002,85.2384,0.5,3.857142857142857,0,-81.14040000000001,15.639097744360903,7,3.8744727272727273,0.02392586618549187,647.0,700.0,-10.275591874004155,-58.941455084560076,5,1.4518747040611393,0.3062810800423764
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,117.58599999999998,40,16.798,1.036,5.18,2.812,5.697999999999999,0.4571428571428572,4.571428571428571,0,-35.120400000000004,4.845814977973568,7,0.14244999999999997,0.005161782386580005,1474.0,1313.0,-80.64279613032701,-97.25532636783214,6,1.4808199421065282,0.3164683684598043
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,28.512,41,3.564,0.39599999999999996,1.98,0.8415,-16.137,0.575,4.375,0,-20.691,-56.59722222222222,8,-0.39358536585365855,0.0012516178746293702,1646.0,1766.0,-95.30630690105866,-107.77304289264526,8,1.4325348368710917,0.29838546729193527
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,308.844,35,34.316,2.984,14.92,9.117777777777778,21.634000000000004,0.3888888888888889,3.7777777777777777,0,-64.902,7.004830917874398,9,0.6181142857142858,0.013557613316218898,1205.0,912.0,-49.1575844749776,-89.57910330671824,8,1.633892746351204,0.3276486724616614
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,82.95,33,13.825000000000001,1.106,5.53,2.5806666666666667,-15.5946,0.5333333333333333,4.0,0,-37.7146,-18.8,6,-0.47256363636363635,0.0036413335683398666,1644.0,1466.0,-86.34463234577777,-107.5117738547218,6,1.406876514443877,0.2966031113842148
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,390.576,34,39.0576,3.296,16.48,11.041599999999999,104.81280000000001,0.32999999999999996,3.9,0,-51.5824,26.83544303797468,10,3.0827294117647064,0.01714547920178314,569.0,833.0,-35.70272601669078,-49.51264856551717,8,1.698677571131191,0.33969646823370203
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,611.054,36,76.38175,5.606,28.03,17.869125,106.514,0.3625,4.375,0,-117.72600000000001,17.431192660550458,8,2.9587222222222223,0.02682400774283723,562.0,655.0,0.5927308810501074,-48.693196339640735,7,1.6019420555857684,0.3289616494536514
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,1291.248,26,215.208,11.956,59.78,45.83133333333333,451.9368,0.2333333333333333,3.6666666666666665,0,-40.6504,35.0,6,17.382184615384617,0.05668311859495739,188.0,428.0,112.5674041323585,117.69375541704427,6,1.6057494617086656,0.3253102326317499
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,45.507999999999996,16,11.376999999999999,1.101,3.67,2.66075,15.560799999999999,0.27499999999999997,4.25,0,-1.5414,34.193548387096776,4,0.9725499999999999,0.001997707149222551,1295.0,1668.0,-92.50839697156907,-92.504507291078,4,1.4273827881077714,0.2940138596919607
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,314.54999999999995,15,78.63749999999999,12.581999999999999,33.552,23.067,0.0,0.44999999999999996,2.25,0,-75.492,0.0,4,0.0,0.0138080949237047,1555.0,909.0,-48.21825321717179,-100.0,4,1.3260829649507229,0.2792721845851829
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,85.728,21,10.716,1.216,6.079999999999999,3.8,18.0576,0.375,4.375,0,-10.2144,21.063829787234045,8,0.8598857142857144,0.0037632820270842677,1253.0,1447.0,-85.88731334224036,-91.30182194099082,6,1.5305670010980736,0.311199657178263
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,51.184000000000005,20,8.530666666666667,0.914,4.57,2.5896666666666666,3.6559999999999993,0.43333333333333335,5.0,0,-11.882000000000001,7.1428571428571415,6,0.18279999999999996,0.002246871818708954,1507.0,1632.0,-91.57400436390947,-98.23893878567819,6,1.4867498600882727,0.2977932782690824
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,65.25399999999999,21,16.313499999999998,1.239,4.13,3.20075,19.287100000000002,0.22499999999999998,4.25,0,-5.6994,29.556962025316462,4,0.9184333333333334,0.002864515740427361,1238.0,1560.0,-89.25777744534517,-90.70958322025541,3,1.3421176985342942,0.29252969041458593
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,143.01,41,13.00090909090909,1.362,5.448,3.1573636363636366,-2.1791999999999967,0.5363636363636364,4.2727272727272725,0,-36.501599999999996,-1.5238095238095215,11,-0.05315121951219504,0.006277843443137844,1576.0,1231.0,-76.45745475310042,-101.04970038245354,10,1.747116983346506,0.34051395708464466
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,698.04,29,99.72,11.634,38.78,27.7,90.7452,0.2857142857142857,4.571428571428571,0,-111.6864,13.0,7,3.129144827586207,0.03064251337002966,617.0,616.0,14.91251160160676,-56.28888071502306,7,1.5892570673740807,0.31888112470149826
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,4322.814,23,720.469,67.194,223.98000000000002,175.451,1592.4978,0.21666666666666667,3.5,0,-51.5154,36.83937823834197,6,69.2390347826087,0.18976260069788464,35.0,130.0,611.6288664354308,667.0913866172906,6,1.6940915241955756,0.3486106709931018
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,22.88,11,5.72,0.704,3.52,2.024,2.3584000000000005,0.425,3.0,0,-4.752,10.30769230769231,4,0.21440000000000003,0.0010043847142087539,1531.0,1795.0,-96.23345615517053,-98.86398064336528,4,1.3531331024073356,0.27867664790935276
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,68.88,23,9.84,2.296,3.4440000000000004,3.116,-68.4208,0.7285714285714285,4.714285714285714,0,-68.4208,-99.33333333333334,7,-2.974817391304348,0.003023689646621458,1712.0,1533.0,-88.66085926434205,-132.95766332955958,6,1.1573031577085209,0.25383906308733084
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,43.758,34,5.46975,0.748,2.992,1.7297500000000001,-19.822000000000003,0.5375,2.875,0,-25.432,-45.2991452991453,8,-0.5830000000000001,0.001920885765924242,1657.0,1681.0,-92.79648489676363,-109.54807313738701,8,1.4674375294562867,0.2979439537192632
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,89.55,36,9.95,0.796,3.98,2.5206666666666666,13.611600000000001,0.36666666666666664,3.6666666666666665,0,-16.357799999999997,15.200000000000003,9,0.37810000000000005,0.003931059928207776,1339.0,1425.0,-85.25812931361544,-93.4434188115802,6,1.5124560370387958,0.32369438906342396
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,238.329,46,19.86075,1.746,8.73,5.674500000000001,25.4916,0.35000000000000003,4.416666666666667,0,-47.49119999999999,10.695970695970695,12,0.5541652173913043,0.010462150548630162,1139.0,1010.0,-60.76588164360304,-87.72093324644258,10,1.7870756777207562,0.3538552794967068
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,105.846,26,17.641000000000002,1.794,5.9799999999999995,4.484999999999999,21.8868,0.25,4.333333333333333,0,-12.9168,20.677966101694917,6,0.8418,0.0046464206494816335,1201.0,1354.0,-82.57545455420367,-89.45733189671263,6,1.5298186881620002,0.30937467975002503
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,80.494,23,8.943777777777777,0.964,4.82,3.4811111111111113,23.955399999999997,0.2777777777777778,4.333333333333333,0,-6.025,29.760479041916167,9,1.0415391304347825,0.0035335202441223526,1161.0,1477.0,-86.74894317107939,-88.46090650613657,8,1.7002711527511576,0.3269141132507816
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,38.918,11,9.7295,1.914,6.38,4.147,1.0208000000000004,0.35,4.0,0,-10.718399999999999,2.6229508196721323,4,0.09280000000000004,0.0017084197686877745,1545.0,1703.0,-93.59325378701602,-99.5082901292178,4,1.3297088597902755,0.27524632202476756
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,87.648,25,10.956,1.494,4.9799999999999995,3.79725,22.908,0.2375,5.0,0,-6.5736,26.13636363636364,8,0.91632,0.003847566059045842,1181.0,1438.0,-85.57123973288402,-88.96542934964879,8,1.6892054345240122,0.3239792905208236
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,667.9929999999999,32,74.22144444444444,8.751,29.17,23.66011111111111,182.6042,0.18888888888888888,3.6666666666666665,0,-57.7566,27.336244541484717,9,5.70638125,0.02932351216776434,389.0,631.0,9.9661242368519,-12.041254323779267,8,1.7070047714691965,0.3374088103936585
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,136.728,41,15.192,1.266,5.064,3.4463333333333335,4.367700000000001,0.4555555555555555,4.0,0,-36.0177,3.194444444444445,9,0.10652926829268296,0.006002076626063571,1498.0,1252.0,-77.49160809371313,-97.89611951154448,7,1.5474390945249235,0.3260812483606964
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,137.53199999999998,36,15.28133333333333,0.876,4.38,3.358,55.538399999999996,0.23333333333333334,2.6666666666666665,0,-3.3288,40.382165605095544,9,1.5427333333333333,0.0060373705644474794,813.0,1248.0,-77.35925226979516,-73.24766899740412,9,1.8062345392812411,0.34645803041926493
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,135.80100000000002,31,22.6335,1.719,5.73,4.011,43.4334,0.3,4.5,0,-8.8242,31.983122362869192,6,1.4010774193548388,0.005961383241882124,935.0,1259.0,-77.64421238323047,-79.07853497097237,5,1.494293747399491,0.31536743627506963
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,27453.384000000002,31,2745.3384,254.198,1270.99,965.9523999999999,7753.039,0.24,4.2,0,-3431.6730000000002,28.240740740740737,10,250.0980322580645,1.205146820056957,2.0,2.0,4419.421963502616,3634.5668151051327,10,2.509623295509977,0.542334155225615
OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,36.919999999999995,17,6.153333333333332,0.852,2.84,1.9879999999999998,12.2972,0.3,3.0,0,-2.3856,33.307692307692314,6,0.7233647058823529,0.0016207116979277615,1359.0,1719.0,-93.92216788675245,-94.07655307309678,6,1.567279037096706,0.3073610745765139
OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,369.585,34,46.198125,3.87,19.349999999999998,12.577499999999999,14.318999999999997,0.35,3.625,0,-94.428,3.8743455497382193,8,0.4211470588235293,0.016224017683603247,1323.0,851.0,-39.15829952398167,-93.10267080747428,7,1.5536033536017164,0.31925380931763403
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,6785.142,23,848.14275,105.196,525.98,309.01324999999997,494.4212000000001,0.4125,4.25,0,-1609.4987999999998,7.286821705426358,8,21.496573913043484,0.2978537110374044,171.0,67.0,1016.9814176745591,138.15809596784672,6,1.6109139526637815,0.3525523620951865
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,37.239999999999995,11,18.619999999999997,3.0399999999999996,3.8,3.42,15.085999999999999,0.1,5.0,0,0.0,40.51020408163266,2,1.3714545454545453,0.001634759036588024,1307.0,1716.0,-93.86948895185972,-92.73321403740185,2,1.3038133522583357,0.27981403769123736
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,4181.754,38,464.6393333333333,50.997,169.99,115.21544444444446,693.5591999999999,0.3222222222222222,4.555555555555555,0,-571.1664,16.585365853658534,9,18.25155789473684,0.18357035822470774,116.0,139.0,588.4073334480338,234.08101940811386,7,1.6745326705620185,0.35740441314625415
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,83.16,26,11.879999999999999,1.6199999999999999,5.3999999999999995,3.317142857142857,10.151999999999997,0.3857142857142857,3.857142857142857,0,-14.256,12.207792207792204,7,0.39046153846153836,0.0036505521343356633,1390.0,1465.0,-86.31006179475443,-95.10987597160968,6,1.503043992647355,0.3082126413704295
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,258.72,51,21.560000000000002,2.1559999999999997,10.780000000000001,5.4798333333333344,-27.1656,0.4916666666666667,3.6666666666666665,0,-95.72640000000001,-10.5,12,-0.5326588235294117,0.011357273306822065,1674.0,977.5,-57.409081139235994,-113.08541699228137,12,1.8635003713658616,0.35529962417529654
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,532.158,44,59.12866666666667,4.398,21.99,12.705333333333334,48.37800000000001,0.4222222222222222,4.777777777777778,0,-118.74600000000001,9.090909090909092,9,1.0995000000000001,0.023360636396149565,890.0,710.0,-12.395260516749964,-76.6967671153007,6,1.5018643828962586,0.3302961971823023
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,137.808,27,22.968,3.132,10.44,6.438,-14.4072,0.3833333333333333,3.8333333333333335,0,-45.10080000000001,-10.454545454545455,6,-0.5336,0.006049486394041956,1641.0,1247.0,-77.3138166884502,-106.93981431263053,6,1.4334802557467996,0.2959116825819813
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,354.032,41,32.18472727272727,3.052,15.26,8.601090909090908,41.202,0.43636363636363634,3.1818181818181817,0,-77.82600000000001,11.637931034482758,11,1.0049268292682927,0.015541273126781186,966.0,863.0,-41.7186603814394,-80.15337960818181,8,1.6494562119979315,0.34089666485671827
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,122.18,28,20.363333333333333,1.49,5.96,4.47,7.449999999999999,0.4000000000000001,4.833333333333333,0,-26.075000000000003,6.097560975609755,6,0.26607142857142857,0.005363449492221397,1448.0,1295.0,-79.8865241712734,-96.4114042541856,6,1.4847974569584323,0.3043217086475047
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,131.097,45,11.917909090909092,0.982,4.909999999999999,2.6335454545454544,18.412499999999998,0.4636363636363636,4.181818181818182,0,-24.059,14.044943820224717,11,0.4091666666666666,0.005754887363576268,1250.0,1269.0,-78.41859272615346,-91.1308699100929,11,1.8668602310604654,0.3545346626780616
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,1180.704,12,590.352,98.392,98.392,98.392,413.2464,0.2,3.0,0,0.0,35.0,2,34.4372,0.05183046545476978,207.0,462.0,94.36946607366843,99.05694939773447,2,1.3171052930256093,0.28987974546609574
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,276.945,22,55.388999999999996,7.484999999999999,24.95,13.472999999999999,-19.461000000000006,0.45999999999999996,3.4,0,-89.82,-7.027027027027029,5,-0.8845909090909093,0.012157313141457314,1653.0,949.0,-54.40885117542407,-109.37418279319387,5,1.3747083857047069,0.2878372433802376
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,90.706,36,10.078444444444445,0.836,3.344,2.1364444444444444,12.456400000000002,0.4888888888888888,3.888888888888889,0,-13.292399999999999,13.732718894009219,9,0.34601111111111116,0.003981805939117973,1358.0,1421.0,-85.06782666131546,-93.9998679129983,9,1.7222119101966313,0.333730575453304
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,11.088000000000001,15,2.7720000000000002,0.33599999999999997,1.344,0.84,-2.016,0.5,4.5,0,-4.8384,-18.18181818181818,4,-0.1344,0.0004867402845780885,1573.0,1841.0,-98.17467490596727,-100.9710884595385,4,1.265153278776462,0.26868647286113523
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,569.24,19,113.848,12.84,42.800000000000004,31.672000000000004,162.64000000000001,0.25999999999999995,5.4,0,-42.8,28.571428571428577,5,8.56,0.024988459559274083,415.0,684.0,-6.2907596927129745,-21.65782387929444,5,1.494330637729386,0.3046475965257541
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,215.109,35,21.5109,2.313,7.71,5.8596,66.6915,0.24,4.1,0,-5.7825,31.00358422939068,10,1.9054714285714287,0.00944284053709488,741.0,1047.0,-64.58839685675602,-67.87532440510309,8,1.707535461372424,0.3412057878022586
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,8070.192,27,1345.032,77.598,387.99,297.459,2518.0551,0.2333333333333333,4.5,0,-512.1468,31.201923076923077,6,93.2613,0.35426475024168586,15.0,45.0,1228.5284966867143,1112.9237341726564,5,1.6933112254420222,0.37249175511894256
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,100.464,16,33.488,5.824,7.279999999999999,6.309333333333334,38.7296,0.13333333333333333,4.0,0,0.0,38.55072463768116,3,2.4206,0.004410161972389347,993.0,1372.0,-83.4614483904306,-81.34431170508806,3,1.3709329194693558,0.29005827558639286
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,116.224,34,16.603428571428573,0.908,4.54,3.0482857142857145,37.5004,0.32857142857142857,4.571428571428571,0,-6.129,32.265625,7,1.1029529411764705,0.005101993401407265,1003.0,1317.0,-80.86701084696415,-81.93640591861224,5,1.4946710776599403,0.32073180071373897
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,583.6370000000001,48,58.36370000000001,4.154,20.77,13.0851,55.2482,0.37,3.0,0,-111.3272,9.466192170818504,10,1.1510041666666666,0.025620458105185952,819.0,671.0,-3.920701487555192,-73.38745563974443,9,1.718342127799909,0.3476983137369806
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,704.691,44,100.67014285714286,8.559,22.824,14.672571428571429,39.3714,0.4857142857142857,4.571428571428571,0,-137.7999,5.587044534412955,7,0.8948045454545455,0.030934478524496548,987.0,611.0,16.007410339017643,-81.03516261117348,5,1.4221913530338286,0.3203028726624939
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,487.34400000000005,42,60.918000000000006,3.408,17.040000000000003,11.076,100.8768,0.35,3.875,0,-60.66239999999999,20.6993006993007,8,2.4018285714285716,0.021393394412646462,580.0,753.0,-19.772616105132297,-51.40858317699711,8,1.6812525948594208,0.33809070458718793
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,174.73000000000002,18,24.961428571428574,3.46,17.3,10.874285714285715,12.802000000000005,0.37142857142857144,4.0,0,-41.174,7.326732673267329,7,0.7112222222222225,0.007670285887836346,1353.0,1140.0,-71.23565533185956,-93.83339560564885,6,1.4895896757862601,0.3000668445485424
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,38.641999999999996,29,4.8302499999999995,0.556,2.224,1.28575,-4.892799999999999,0.5375,2.625,0,-12.8436,-12.661870503597122,8,-0.16871724137931032,0.0016963039390932983,1595.0,1705.0,-93.638689368361,-102.35681627719741,8,1.5682149237538727,0.30892175707751535
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,134.68,42,14.964444444444446,1.036,5.18,3.1655555555555552,23.724400000000003,0.3888888888888889,4.444444444444445,0,-26.2626,17.615384615384617,9,0.5648666666666667,0.005912173658637892,1164.0,1262.0,-77.82875327702654,-88.57217705879201,8,1.6637745218112752,0.33717429847661856
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,55.755,13,11.151,1.77,8.85,4.425,-2.9205000000000014,0.5,4.6,0,-21.063,-5.23809523809524,5,-0.22465384615384626,0.002447529271884138,1580.0,1609.0,-90.82151870330127,-101.40677770142968,5,1.3771072842851604,0.27985717478851474
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,52.992,20,13.248,1.536,7.68,3.456,-23.808,0.55,2.25,0,-31.488,-44.927536231884055,4,-1.1904,0.0023262392821394354,1669.0,1625.0,-91.2763683817656,-111.46809228407378,4,1.1828996027918708,0.2606486990703975
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,133.86,14,66.93,2.91,14.55,8.73,21.825000000000003,0.4,2.5,0,-30.555,16.304347826086957,2,1.5589285714285717,0.005876177353320971,1202.0,1263.0,-77.96374304768912,-89.48710038222823,2,1.2311000880766307,0.27184880785054377
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,75.432,36,5.802461538461539,0.8979999999999999,3.592,2.417692307692308,-13.47,0.46153846153846156,4.0,0,-30.307500000000005,-17.857142857142858,13,-0.3741666666666667,0.003311308905690329,1639.0,1504.0,-87.58225807241361,-106.48837378471411,10,1.6954321917734991,0.33430644780541896
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,17.49,13,3.4979999999999998,0.636,3.1799999999999997,1.2719999999999998,-4.8336,0.6,3.8,0,-9.222,-27.636363636363637,5,-0.3718153846153846,0.0007677748536499609,1592.0,1814.0,-97.12076696476977,-102.32830018751255,5,1.307512196419701,0.2692280634401698
OFF-BI-10004182,Economy Binders,Office Supplies,Binders,29.952,19,7.488,0.416,2.08,1.456,9.7968,0.30000000000000004,3.5,0,-1.9344,32.70833333333333,4,0.5156210526315789,0.0013148308986005506,1396.0,1752.0,-95.06925169404143,-95.28097250971884,3,1.3509626523995193,0.2920651668209367
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,42.111999999999995,26,7.0186666666666655,1.5039999999999998,1.88,1.692,16.6944,0.10000000000000002,2.6666666666666665,0,0.0,39.64285714285715,6,0.6420923076923077,0.0018486297676905176,1274.0,1689.0,-93.06745216811807,-91.95846270886923,6,1.5869851663576402,0.3176924179164713
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,182.508,42,18.2508,1.6079999999999999,8.040000000000001,4.582800000000001,-3.2159999999999975,0.43,4.4,0,-57.486000000000004,-1.7621145374449323,10,-0.07657142857142851,0.008011724013147346,1581.0,1113.0,-69.95522797062338,-101.54911730450192,9,1.6755659631318753,0.33496254982226187
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,1089.936,36,136.242,13.456,67.28,32.799,-242.20800000000003,0.5125,4.375,0,-491.14400000000006,-22.222222222222225,8,-6.728000000000001,0.04784593784378638,1783.0,487.0,79.42708619134844,-216.66934206741178,8,1.5489019217380389,0.31623434529590216
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,466.29,20,93.25800000000001,10.362,27.632,20.724,107.07400000000001,0.4,5.2,0,-37.994,22.962962962962965,5,5.353700000000001,0.020469167324667827,561.0,773.0,-23.238560777730186,-48.42344954532447,5,1.473772042794426,0.3018372902230785
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,310.206,31,38.77575,3.198,15.99,11.392875,52.447199999999995,0.2875,4.5,0,-56.9244,16.907216494845358,8,1.6918451612903225,0.01361740230139164,843.0,910.0,-48.933369758340454,-74.73667130202985,7,1.5938593105446637,0.3225705921563365
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,386.084,39,38.6084,2.936,14.68,10.276,76.92320000000001,0.3,4.4,0,-53.72880000000001,19.923954372623577,10,1.9723897435897437,0.01694828968533971,682.0,837.0,-36.44220656524734,-62.946809627593105,8,1.6765201687048341,0.3404492203127793
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,258.054,16,64.5135,6.294,16.784,14.1615,90.214,0.325,5.0,0,-4.196,34.959349593495936,4,5.638375,0.011328037283235391,622.0,979.0,-57.51871917248148,-56.544754817060195,4,1.435380157116448,0.29623295544814976
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,3234.913,23,404.364125,51.897,172.99,131.904875,1086.3772,0.2375,3.0,0,-41.5176,33.582887700534755,8,47.233791304347825,0.14200599514839085,60.0,187.0,432.53678534566575,423.2977984254731,7,1.722987877296838,0.347036918948415
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,661.942,33,94.56314285714286,11.094,29.584,21.659714285714283,-9.24499999999999,0.41428571428571426,4.428571428571429,0,-157.16500000000002,-1.396648044692736,7,-0.2801515151515149,0.029057885773285448,1615.0,634.0,8.969998502364888,-104.45323055973881,6,1.4700111002402152,0.31128921169529966
